,state,Year,cost_per_pack,sales_per_capita,tax_dollar,tax_percent,tax_revenue,tax_state,index,price_cpi
845,Kansas,2015,5.793,39.3,2.3,39.7,90235524.0,0.79,237.01700000000002,5.328200086913596
846,Kansas,2016,5.914,36.4,2.3,38.9,139982444.0,1.29,240.00716666666665,5.371722927718131
847,Kansas,2017,6.014,34.5,2.3,38.2,133706394.0,1.29,245.11958333333334,5.348622016124782
848,Kansas,2018,6.225,33.3,2.3,36.9,125124787.0,1.29,251.10683333333336,5.404273479880077
849,Kansas,2019,6.373,31.1,2.3,36.1,116778114.0,1.29,255.65741666666668,5.434280053808987
850,Kentucky,1970,0.301,155.8,0.11,36.5,12587000.0,0.025,38.824999999999996,1.690096587250483
851,Kentucky,1971,0.306,163.5,0.11,35.9,15938000.0,0.03,40.49166666666667,1.6474500926116484
852,Kentucky,1972,0.306,179.4,0.11,35.9,17662000.0,0.03,41.81666666666667,1.5952491032283778
853,Kentucky,1973,0.315,201.9,0.11,34.9,19983000.0,0.03,44.4,1.5466216216216215
854,Kentucky,1974,0.333,212.4,0.11,33.0,21292000.0,0.03,49.30833333333334,1.4722460706439073
855,Kentucky,1975,0.36,223.0,0.11,30.6,22457000.0,0.03,53.81666666666666,1.458284298544441
856,Kentucky,1976,0.369,230.9,0.11,29.8,23527000.0,0.03,56.90833333333333,1.4135363889295651
857,Kentucky,1977,0.414,229.4,0.11,26.6,23588000.0,0.03,60.60833333333333,1.48910215866905
858,Kentucky,1978,0.434,224.7,0.11,25.3,23305000.0,0.03,65.23333333333333,1.4503628002043945
859,Kentucky,1979,0.463,214.9,0.11,23.8,22550000.0,0.03,72.575,1.3907543920082672
860,Kentucky,1980,0.494,215.3,0.11,22.3,22777000.0,0.03,82.40833333333333,1.3068095864091416
861,Kentucky,1981,0.563,209.7,0.11,19.5,23029000.0,0.03,90.925,1.3498377783887818
862,Kentucky,1982,0.664,210.6,0.11,16.6,23140000.0,0.03,96.5,1.500020725388601
863,Kentucky,1983,0.754,201.1,0.19,25.2,22127000.0,0.03,99.60000000000001,1.650321285140562
864,Kentucky,1984,0.793,183.2,0.19,24.0,20623000.0,0.03,103.88333333333333,1.6641167976897162
865,Kentucky,1985,0.854,182.4,0.19,22.2,20623000.0,0.03,107.56666666666666,1.730759219088937
866,Kentucky,1986,0.905,179.8,0.19,21.0,20115000.0,0.03,109.60833333333333,1.7999543830304874
867,Kentucky,1987,0.944,171.2,0.19,20.2,19445000.0,0.03,113.625,1.811150715071507
868,Kentucky,1988,1.038,173.2,0.19,18.3,19591000.0,0.03,118.25833333333333,1.9134719188217888
869,Kentucky,1989,1.156,171.6,0.19,16.4,19426000.0,0.03,123.96666666666665,2.0328690508201133
870,Kentucky,1990,1.205,182.5,0.19,15.8,20658000.0,0.03,130.65833333333333,2.0105108744180114
871,Kentucky,1991,1.358,170.8,0.23,16.9,18847000.0,0.03,136.19166666666666,2.173730649207612
872,Kentucky,1992,1.454,167.6,0.23,15.8,18538000.0,0.03,140.31666666666666,2.2589761254305736
873,Kentucky,1993,1.328,167.6,0.27,20.3,18542000.0,0.03,144.45833333333334,2.0040657629074126
874,Kentucky,1994,1.348,170.2,0.27,20.0,18858000.0,0.03,148.225,1.9825535503457583
875,Kentucky,1995,1.398,175.3,0.27,19.3,19968000.0,0.03,152.38333333333333,1.999982500273433
876,Kentucky,1996,1.456,179.0,0.27,18.5,20624000.0,0.03,156.85,2.0236404207841887
877,Kentucky,1997,1.557,186.8,0.27,17.3,21769000.0,0.03,160.51666666666668,2.114584155331741
878,Kentucky,1998,1.792,171.3,0.27,15.1,19957000.0,0.03,163.00833333333333,2.3965400541894586
879,Kentucky,1999,2.434,165.3,0.27,11.1,19384000.0,0.03,166.57500000000002,3.1854239831907547
880,Kentucky,2000,2.586,156.2,0.37,14.3,18724000.0,0.03,172.20000000000002,3.273797909407665
881,Kentucky,2001,2.927,152.6,0.37,12.6,18504000.0,0.03,177.0666666666667,3.603648343373494
882,Kentucky,2002,2.977,140.8,0.42,14.1,17145000.0,0.03,179.875,3.6079833217512163
883,Kentucky,2003,3.101,175.8,0.42,13.5,21436000.0,0.03,183.95833333333334,3.674843035107588
884,Kentucky,2004,3.01,174.4,0.42,14.0,21551000.0,0.03,188.88333333333333,3.4739962940086473
885,Kentucky,2005,3.306,181.8,0.69,20.9,52020000.0,0.3,195.29166666666666,3.6904186046511627
886,Kentucky,2006,3.324,145.3,0.69,20.8,176326559.0,0.3,201.59166666666667,3.5945533462858084
887,Kentucky,2007,3.464,141.9,0.69,19.9,179100100.0,0.3,207.34241666666665,3.6420526592685447
888,Kentucky,2008,3.482,141.9,0.69,19.8,179456098.0,0.3,215.3025,3.5256255733212574
889,Kentucky,2009,4.578,126.4,1.61,35.2,196124108.0,0.6,214.537,4.651896875597216
890,Kentucky,2010,4.584,110.7,1.61,35.1,286428979.0,0.6,218.05550000000002,4.58283326951166
891,Kentucky,2011,4.736,103.7,1.61,34.0,270015864.0,0.6,224.93916666666667,4.589898750402886
892,Kentucky,2012,4.752,100.1,1.61,33.9,262353165.0,0.6,229.59391666666667,4.512035924296774
893,Kentucky,2013,4.759,93.5,1.61,33.8,245793222.0,0.6,232.95708333333334,4.453446897407784
894,Kentucky,2014,4.836,89.0,1.61,33.3,234727105.0,0.6,236.73616666666666,4.453261260601641
895,Kentucky,2015,4.858,84.5,1.61,33.1,223784402.0,0.6,237.01700000000002,4.468219579186302
896,Kentucky,2016,5.015,87.0,1.61,32.1,230963773.0,0.6,240.00716666666665,4.555155644657833
897,Kentucky,2017,5.176,85.6,1.61,31.1,227949828.0,0.6,245.11958333333334,4.603336806694691
898,Kentucky,2018,5.678,81.6,2.11,37.2,218118592.0,0.6,251.10683333333336,4.929391938756479
899,Kentucky,2019,5.882,73.3,2.11,35.9,360354376.0,1.1,255.65741666666668,5.015602585360813
900,Louisiana,1970,0.393,115.9,0.19,48.3,34727292.0,0.08,38.824999999999996,2.206670959433355
901,Louisiana,1971,0.4,119.8,0.19,47.5,47468305.0,0.11,40.49166666666667,2.1535295328256843
902,Louisiana,1972,0.399,125.3,0.19,47.6,50729579.0,0.11,41.81666666666667,2.080079713033081
903,Louisiana,1973,0.416,126.7,0.19,45.7,51867876.0,0.11,44.4,2.0425225225225225
904,Louisiana,1974,0.443,129.9,0.19,42.9,53786141.0,0.11,49.30833333333334,1.9585736014872401
905,Louisiana,1975,0.481,133.6,0.19,39.5,55323480.0,0.11,53.81666666666666,1.9484298544441006
906,Louisiana,1976,0.489,139.6,0.19,38.9,58209458.0,0.11,56.90833333333333,1.873223019475765
907,Louisiana,1977,0.542,140.0,0.19,35.1,59157747.0,0.11,60.60833333333333,1.949500893716486
908,Louisiana,1978,0.571,142.7,0.19,33.3,61526377.0,0.11,65.23333333333333,1.9081962187020949
909,Louisiana,1979,0.6,140.1,0.19,31.7,61132782.0,0.11,72.575,1.8022735101619012
910,Louisiana,1980,0.626,143.8,0.19,30.4,63701662.0,0.11,82.40833333333333,1.655997573060977
911,Louisiana,1981,0.703,144.0,0.19,27.0,66589349.0,0.11,90.925,1.685499037668408
912,Louisiana,1982,0.807,143.9,0.19,23.5,68168223.0,0.11,96.5,1.8230673575129535
913,Louisiana,1983,0.907,133.7,0.27,29.8,64132865.0,0.11,99.60000000000001,1.9852008032128512
914,Louisiana,1984,1.03,128.9,0.32,31.1,63388285.0,0.11,103.88333333333333,2.16146317984919
915,Louisiana,1985,1.051,125.0,0.32,30.4,89977784.0,0.16,107.56666666666666,2.1300092965602726
916,Louisiana,1986,1.178,121.2,0.32,27.2,86910227.0,0.16,109.60833333333333,2.342924047745761
917,Louisiana,1987,1.204,116.5,0.32,26.7,84505838.0,0.16,113.625,2.3099845984598457
918,Louisiana,1988,1.307,110.9,0.32,24.5,79800290.0,0.16,118.25833333333333,2.4093524064547953
919,Louisiana,1989,1.434,103.6,0.32,22.3,73705336.0,0.16,123.96666666666665,2.521742403872009
920,Louisiana,1990,1.496,101.5,0.36,24.1,72032677.0,0.16,130.65833333333333,2.4960367370368006
921,Louisiana,1991,1.781,107.2,0.4,22.5,87348058.0,0.16,136.19166666666666,2.850820534785535
922,Louisiana,1992,1.805,108.5,0.4,22.2,91292885.0,0.2,140.31666666666666,2.804299798075781
923,Louisiana,1993,1.574,106.2,0.44,28.0,89290089.0,0.2,144.45833333333334,2.375300836458033
924,Louisiana,1994,1.558,105.3,0.44,28.2,89130616.0,0.2,148.225,2.2914083319278125
925,Louisiana,1995,1.653,105.7,0.44,26.6,90984645.0,0.2,152.38333333333333,2.3647861752160124
926,Louisiana,1996,1.669,106.8,0.44,26.4,93307155.0,0.2,156.85,2.319681224099458
927,Louisiana,1997,1.859,105.3,0.44,23.7,91444720.0,0.2,160.51666666666668,2.5247347108296125
928,Louisiana,1998,2.08,103.2,0.44,21.2,89524589.0,0.2,163.00833333333333,2.781698277184193
929,Louisiana,1999,2.812,101.0,0.44,15.6,87825340.0,0.2,166.57500000000002,3.6801200660363196
930,Louisiana,2000,2.951,104.3,0.58,19.7,92298895.0,0.2,172.20000000000002,3.7358768873403014
931,Louisiana,2001,3.122,83.1,0.58,18.6,83853634.0,0.24,177.0666666666667,3.8437274096385536
932,Louisiana,2002,3.332,97.0,0.75,22.5,103986444.0,0.24,179.875,4.038226546212647
933,Louisiana,2003,3.41,82.9,0.75,22.0,117925428.0,0.36,183.95833333333334,4.041023782559456
934,Louisiana,2004,3.406,85.6,0.75,22.0,138379626.0,0.36,188.88333333333333,3.931040324715433
935,Louisiana,2005,3.407,91.0,0.75,22.0,147663445.0,0.36,195.29166666666666,3.8031627906976744
936,Louisiana,2006,3.498,77.3,0.75,21.4,125960220.0,0.36,201.59166666666667,3.782715886073333
937,Louisiana,2007,3.607,86.7,0.75,20.8,133781330.0,0.36,207.34241666666665,3.7924029855605204
938,Louisiana,2008,3.756,87.9,0.75,20.0,135854712.0,0.36,215.3025,3.8030584874769215
939,Louisiana,2009,4.513,82.6,1.37,30.4,131009400.0,0.36,214.537,4.585847662640942
940,Louisiana,2010,4.561,74.3,1.37,30.0,120075428.0,0.36,218.05550000000002,4.559839123525891
941,Louisiana,2011,4.642,78.8,1.37,29.5,128614885.0,0.36,224.93916666666667,4.498798564056208
942,Louisiana,2012,4.654,72.0,1.37,29.4,118425474.0,0.36,229.59391666666667,4.418984678383247
943,Louisiana,2013,4.627,73.3,1.37,29.6,121234140.0,0.36,232.95708333333334,4.329921999223748
944,Louisiana,2014,4.724,65.1,1.37,29.0,108343080.0,0.36,236.73616666666666,4.350125350513265
945,Louisiana,2015,5.457,73.8,1.87,34.3,123468732.0,0.36,237.01700000000002,5.019158963281114
946,Louisiana,2016,5.727,55.9,2.09,36.5,223492940.0,1.08,240.00716666666665,5.201869666391907
947,Louisiana,2017,5.84,57.6,2.09,35.8,291204720.0,1.08,245.11958333333334,5.193873058558152
948,Louisiana,2018,5.909,53.6,2.09,35.4,271025460.0,1.08,251.10683333333336,5.1299360630701
949,Louisiana,2019,6.084,50.8,2.09,34.4,255857940.0,1.08,255.65741666666668,5.187848712909756
950,Maine,1970,0.388,128.5,0.2,51.5,15081000.0,0.12,38.824999999999996,2.1785962652929816
951,Maine,1971,0.415,133.2,0.22,53.0,15898000.0,0.12,40.49166666666667,2.2342868903066475
952,Maine,1972,0.41,136.5,0.22,53.7,19165000.0,0.14,41.81666666666667,2.1374252690314863
953,Maine,1973,0.418,138.0,0.22,52.6,19885000.0,0.14,44.4,2.0523423423423424
954,Maine,1974,0.467,142.1,0.24,51.4,20452000.0,0.14,49.30833333333334,2.0646814263985127
955,Maine,1975,0.499,140.7,0.24,48.1,23565000.0,0.16,53.81666666666666,2.0213440693713225
956,Maine,1976,0.509,144.9,0.24,47.2,24549000.0,0.16,56.90833333333333,1.9498374579001319
957,Maine,1977,0.55,145.6,0.24,43.6,24919000.0,0.16,60.60833333333333,1.9782758146569508
958,Maine,1978,0.545,143.9,0.24,44.0,24988000.0,0.16,65.23333333333333,1.8213081246806337
959,Maine,1979,0.59,138.5,0.24,40.7,24172000.0,0.16,72.575,1.7722356183258696
960,Maine,1980,0.629,141.2,0.24,38.2,24785000.0,0.16,82.40833333333333,1.6639336636667006
961,Maine,1981,0.697,138.9,0.24,34.4,25000000.0,0.16,90.925,1.6711135551278526
962,Maine,1982,0.808,139.5,0.24,29.7,25293000.0,0.16,96.5,1.8253264248704664
963,Maine,1983,0.937,135.4,0.36,38.4,24601000.0,0.16,99.60000000000001,2.050863453815261
964,Maine,1984,0.981,135.5,0.36,36.7,29456000.0,0.2,103.88333333333333,2.0586362907107336
965,Maine,1985,1.127,127.9,0.44,39.0,29800000.0,0.2,107.56666666666666,2.284034707158351
966,Maine,1986,1.212,119.0,0.44,36.3,38662000.0,0.28,109.60833333333333,2.4105466433513265
967,Maine,1987,1.29,125.0,0.44,34.1,41130387.0,0.28,113.625,2.474983498349835
968,Maine,1988,1.444,125.0,0.44,30.5,41714596.0,0.28,118.25833333333333,2.6619012049890776
969,Maine,1989,1.601,122.4,0.47,29.4,41291405.0,0.28,123.96666666666665,2.8154181231513853
970,Maine,1990,1.589,117.5,0.47,29.6,42774077.0,0.28,130.65833333333333,2.6512047962242486
971,Maine,1991,1.877,116.1,0.57,30.4,43462016.0,0.31,136.19166666666666,3.004486324420241
972,Maine,1992,1.926,114.7,0.57,29.6,52528000.0,0.33,140.31666666666666,2.9922888704121626
973,Maine,1993,1.783,108.5,0.61,34.2,49479000.0,0.37,144.45833333333334,2.690699740409576
974,Maine,1994,1.849,101.6,0.61,33.0,46856957.0,0.37,148.225,2.7193928149772306
975,Maine,1995,1.869,102.3,0.61,32.6,46954000.0,0.37,152.38333333333333,2.6737963469320793
976,Maine,1996,1.902,100.0,0.61,32.1,45978750.0,0.37,156.85,2.643519285941983
977,Maine,1997,2.196,101.1,0.98,44.6,46346009.0,0.37,160.51666666666668,2.9824192711037276
978,Maine,1998,2.678,94.5,0.98,36.6,73514213.0,0.37,163.00833333333333,3.5814365318746484
979,Maine,1999,3.305,85.5,0.98,29.7,78584602.0,0.74,166.57500000000002,4.325318925408975
980,Maine,2000,3.532,82.9,1.08,30.6,77234890.0,0.74,172.20000000000002,4.471405342624855
981,Maine,2001,3.926,81.2,1.34,34.1,76330900.0,0.74,177.0666666666667,4.833591867469879
982,Maine,2002,4.176,79.6,1.39,33.3,95006000.0,1.0,179.875,5.06111466296039
983,Maine,2003,4.281,74.6,1.39,32.5,95971968.0,1.0,183.95833333333334,5.073203171007927
984,Maine,2004,4.057,72.4,1.39,34.3,94505938.0,1.0,188.88333333333333,4.682393011559164
985,Maine,2005,5.213,71.5,2.39,45.8,94023930.0,1.0,195.29166666666666,5.819162790697675
986,Maine,2006,5.28,64.8,2.39,45.3,153015000.0,2.0,201.59166666666667,5.70975982803522
987,Maine,2007,5.521,58.5,2.39,43.3,154736684.0,2.0,207.34241666666665,5.804784275930033
988,Maine,2008,5.61,55.2,2.39,42.6,145430452.0,2.0,215.3025,5.680287038004668
989,Maine,2009,6.241,52.3,3.01,48.2,139173005.0,2.0,214.537,6.341740585540022
990,Maine,2010,6.464,53.0,3.01,46.6,139402925.0,2.0,218.05550000000002,6.462354767478922
991,Maine,2011,6.501,51.1,3.01,46.3,135831050.0,2.0,224.93916666666667,6.300450121699571
992,Maine,2012,6.391,48.9,3.01,47.1,131373120.0,2.0,229.59391666666667,6.068270537075061
993,Maine,2013,6.452,48.5,3.01,46.7,128879094.0,2.0,232.95708333333334,6.037747296086367
994,Maine,2014,6.529,47.4,3.01,46.1,125859707.0,2.0,236.73616666666666,6.012271044348244
995,Maine,2015,6.669,46.9,3.01,45.1,125881350.0,2.0,237.01700000000002,6.133914444955424
996,Maine,2016,6.807,48.9,3.01,44.2,130842496.0,2.0,240.00716666666665,6.182840373516625
997,Maine,2017,7.066,49.6,3.01,42.6,132100000.0,2.0,245.11958333333334,6.284230656125326
998,Maine,2018,7.111,45.4,3.01,42.3,121342286.0,2.0,251.10683333333336,6.173460034606784
999,Maine,2019,7.256,42.6,3.01,41.5,114109159.0,2.0,255.65741666666668,6.187217334134318
1000,Maryland,1970,0.342,123.5,0.14,40.9,27906000.0,0.06,38.824999999999996,1.9203090792015456
1001,Maryland,1971,0.343,126.7,0.14,40.8,29936000.0,0.06,40.49166666666667,1.8466515743980245
1002,Maryland,1972,0.353,133.2,0.14,39.7,31975000.0,0.06,41.81666666666667,1.840271024312475
1003,Maryland,1973,0.358,137.3,0.14,39.1,33419000.0,0.06,44.4,1.7577477477477477
1004,Maryland,1974,0.395,144.8,0.14,35.4,35351000.0,0.06,49.30833333333334,1.746357951664695
1005,Maryland,1975,0.461,146.1,0.18,39.1,38263000.0,0.1,53.81666666666666,1.8674140600805207
1006,Maryland,1976,0.492,137.1,0.18,36.6,56168000.0,0.1,56.90833333333333,1.8847151852394202
1007,Maryland,1977,0.521,135.7,0.18,34.5,56233000.0,0.1,60.60833333333333,1.873966726247766
1008,Maryland,1978,0.562,134.1,0.18,32.0,55490000.0,0.1,65.23333333333333,1.8781195707715894
1009,Maryland,1979,0.581,131.9,0.18,31.0,54636000.0,0.1,72.575,1.745201515673441
1010,Maryland,1980,0.628,131.5,0.21,33.4,54574000.0,0.1,82.40833333333333,1.6612883001314593
1011,Maryland,1981,0.654,137.1,0.21,32.1,75154000.0,0.13,90.925,1.568017596920539
1012,Maryland,1982,0.749,131.3,0.21,28.0,72778000.0,0.13,96.5,1.6920414507772021
1013,Maryland,1983,0.842,128.2,0.29,34.4,71076000.0,0.13,99.60000000000001,1.8429317269076302
1014,Maryland,1984,0.901,122.5,0.29,32.2,68942000.0,0.13,103.88333333333333,1.890755655382641
1015,Maryland,1985,0.933,121.9,0.29,31.1,69425000.0,0.13,107.56666666666666,1.890864580105361
1016,Maryland,1986,1.003,121.8,0.29,28.9,69874000.0,0.13,109.60833333333333,1.9948665703641753
1017,Maryland,1987,1.092,119.3,0.29,26.6,68784000.0,0.13,113.625,2.0951023102310233
1018,Maryland,1988,1.202,115.0,0.29,24.1,68217000.0,0.13,118.25833333333333,2.2157931083080826
1019,Maryland,1989,1.315,109.0,0.29,22.1,66114000.0,0.13,123.96666666666665,2.3124764721699385
1020,Maryland,1990,1.416,102.8,0.29,20.5,62332000.0,0.13,130.65833333333333,2.3625588366605013
1021,Maryland,1991,1.591,97.6,0.36,22.6,62625000.0,0.13,136.19166666666666,2.5466903261335125
1022,Maryland,1992,1.937,91.7,0.56,28.9,84839000.0,0.16,140.31666666666666,3.009378786079107
1023,Maryland,1993,1.733,82.6,0.6,34.6,141618000.0,0.36,144.45833333333334,2.61524545716758
1024,Maryland,1994,1.763,80.8,0.6,34.0,141772000.0,0.36,148.225,2.5929094282341034
1025,Maryland,1995,1.778,77.1,0.6,33.7,138113000.0,0.36,152.38333333333333,2.5436115060702176
1026,Maryland,1996,1.907,75.0,0.6,31.5,135900000.0,0.36,156.85,2.650468600573797
1027,Maryland,1997,1.973,72.7,0.6,30.4,131813000.0,0.36,160.51666666666668,2.6795597549579484
1028,Maryland,1998,2.195,72.0,0.6,27.3,130039000.0,0.36,163.00833333333333,2.9354940953938957
1029,Maryland,1999,3.152,71.4,0.9,28.6,131338000.0,0.36,166.57500000000002,4.12508479663815
1030,Maryland,2000,3.449,57.7,1.0,29.0,200760000.0,0.66,172.20000000000002,4.366329849012775
1031,Maryland,2001,3.697,58.1,1.0,27.0,203187501.0,0.66,177.0666666666667,4.551652861445783
1032,Maryland,2002,4.009,56.0,1.39,34.7,206237280.0,1.0,179.875,4.858718554551773
1033,Maryland,2003,4.105,49.5,1.39,33.9,266061000.0,1.0,183.95833333333334,4.864634201585504
1034,Maryland,2004,4.022,48.9,1.39,34.6,269259150.0,1.0,188.88333333333333,4.641997705814878
1035,Maryland,2005,3.981,48.7,1.39,34.9,271053900.0,1.0,195.29166666666666,4.443906976744186
1036,Maryland,2006,4.11,48.9,1.39,33.8,274107190.0,1.0,201.59166666666667,4.444528957050142
1037,Maryland,2007,4.279,48.3,1.39,32.5,271026450.0,1.0,207.34241666666665,4.498944379044487
1038,Maryland,2008,5.526,43.3,2.39,43.3,343692000.0,2.0,215.3025,5.5952346117671645
1039,Maryland,2009,6.215,35.4,3.01,48.4,399318000.0,2.0,214.537,6.315320900357514
1040,Maryland,2010,6.252,35.0,3.01,48.1,399213000.0,2.0,218.05550000000002,6.250408726218783
1041,Maryland,2011,6.288,34.6,3.01,47.9,399135000.0,2.0,224.93916666666667,6.09402097604167
1042,Maryland,2012,6.362,34.4,3.01,47.3,401550000.0,2.0,229.59391666666667,6.040734964304731
1043,Maryland,2013,6.383,32.6,3.01,47.2,382443200.0,2.0,232.95708333333334,5.9731774629447125
1044,Maryland,2014,6.47,31.6,3.01,46.5,374270210.0,2.0,236.73616666666666,5.957940520283832
1045,Maryland,2015,6.556,30.4,3.01,45.9,361924389.0,2.0,237.01700000000002,6.0299809718290245
1046,Maryland,2016,6.719,30.4,3.01,44.8,364461221.0,2.0,240.00716666666665,6.102909427010166
1047,Maryland,2017,6.873,29.2,3.01,43.8,349725701.0,2.0,245.11958333333334,6.112583823881881
1048,Maryland,2018,6.912,27.6,3.01,43.5,334523847.0,2.0,251.10683333333336,6.000696914527083
1049,Maryland,2019,7.256,26.4,3.01,41.5,318978500.0,2.0,255.65741666666668,6.187217334134318
1050,Massachusetts,1970,0.41,124.3,0.2,48.8,81570000.0,0.12,38.824999999999996,2.3021249195106246
1051,Massachusetts,1971,0.46,121.4,0.24,52.2,88880000.0,0.16,40.49166666666667,2.4765589627495372
1052,Massachusetts,1972,0.46,117.9,0.24,52.2,108629000.0,0.16,41.81666666666667,2.398086887206058
1053,Massachusetts,1973,0.463,121.2,0.24,51.8,112178000.0,0.16,44.4,2.2732882882882883
1054,Massachusetts,1974,0.494,124.3,0.24,48.6,115663000.0,0.16,49.30833333333334,2.184052729423694
1055,Massachusetts,1975,0.574,126.1,0.29,50.5,117057000.0,0.16,53.81666666666666,2.325153298234748
1056,Massachusetts,1976,0.573,116.9,0.29,50.6,143083000.0,0.21,56.90833333333333,2.195003660858105
1057,Massachusetts,1977,0.618,118.9,0.29,46.9,145006000.0,0.21,60.60833333333333,2.2228626426509006
1058,Massachusetts,1978,0.645,120.5,0.29,45.0,146357000.0,0.21,65.23333333333333,2.1554931016862544
1059,Massachusetts,1979,0.682,118.2,0.29,42.5,143272000.0,0.21,72.575,2.0485842232173614
1060,Massachusetts,1980,0.708,120.5,0.29,41.0,146022000.0,0.21,82.40833333333333,1.8729173829507535
1061,Massachusetts,1981,0.781,123.2,0.29,37.1,148438000.0,0.21,90.925,1.8725103106956285
1062,Massachusetts,1982,0.887,122.3,0.29,32.7,148323000.0,0.21,96.5,2.0037927461139895
1063,Massachusetts,1983,1.014,119.8,0.42,41.4,145413000.0,0.21,99.60000000000001,2.2193975903614453
1064,Massachusetts,1984,1.083,116.0,0.42,38.8,173429000.0,0.26,103.88333333333333,2.2726841007540513
1065,Massachusetts,1985,1.15,117.2,0.42,36.5,176875000.0,0.26,107.56666666666666,2.3306476603656643
1066,Massachusetts,1986,1.204,115.8,0.42,34.9,175333189.0,0.26,109.60833333333333,2.3946354443853113
1067,Massachusetts,1987,1.316,113.8,0.42,31.8,173006593.0,0.26,113.625,2.524866886688669
1068,Massachusetts,1988,1.486,111.7,0.42,28.3,170898271.0,0.26,118.25833333333333,2.739324924247763
1069,Massachusetts,1989,1.524,104.4,0.42,27.5,160319644.0,0.26,123.96666666666665,2.6800107555794574
1070,Massachusetts,1990,1.633,99.4,0.42,25.7,152641411.0,0.26,130.65833333333333,2.7246176414312138
1071,Massachusetts,1991,1.759,93.5,0.46,26.2,146858545.0,0.26,136.19166666666666,2.815605457994248
1072,Massachusetts,1992,1.806,90.5,0.46,25.5,142123897.0,0.26,140.31666666666666,2.8058534267727757
1073,Massachusetts,1993,1.909,84.1,0.75,89.3,189891166.0,0.26,144.45833333333334,2.880844534179406
1074,Massachusetts,1994,2.056,77.0,0.75,36.5,237547765.0,0.51,148.225,3.023835385393827
1075,Massachusetts,1995,2.076,76.9,0.75,36.1,236881320.0,0.51,152.38333333333333,2.9699310948266433
1076,Massachusetts,1996,2.446,74.6,1.0,40.9,230341241.0,0.51,156.85,3.3996047178833284
1077,Massachusetts,1997,2.585,66.7,1.0,38.7,279038430.0,0.51,160.51666666666668,3.5107257813311183
